Cloud Altitude,Release Mass,Cloud Age,Diffusion Coefficient,Transmitter Frequency,Transmitter Power,Transmitter Gain,Receiver Gain,Distance,Windspeed,Solar Angle,Kp Index,Cloud Radius,Electron Density,Critical Frequency,Received Power,Signal to Noise Ratio,Delay Spread,Doppler Shift,Bit Error Rate
127,0.011716253,3573.383653,2.385445006,103925457.7,77.73639917,6.527956375,4.169748428,162617.789,16.26749154,73.16096123,4.61417715,184.6522157,2.01252E+13,40375049845,-32.22788498,67.77211502,0.615507386,5.635355013,0
132,0.000982574,1680.314166,2.628550971,189121362,83.53358007,14.73926631,9.864338909,707627.4902,35.50641199,85.09041845,2.005715789,132.9178909,4.52513E+12,19145115145,-30.49790937,69.50209063,0.443059636,22.38340333,0
141,0.043969653,1728.739331,3.074354509,68368879.15,69.92708897,12.73928748,12.32254716,276835.698,11.9196547,2.821516603,2.026684332,145.8047675,1.5341E+14,1.11473E+11,-26.65687643,73.34312357,0.486015892,2.716444773,0
110,0.048280492,1833.927647,1.516053179,100035734,76.18107896,11.01556182,11.88715272,593845.8865,10.40934345,81.93574104,2.51912288,105.4577041,4.45197E+14,1.89897E+11,-32.49697381,67.50302619,0.35152568,3.471021042,0
100,0.017078519,3673.175994,1.027489572,177486951.3,34.46008968,13.33165538,11.72926106,213840.6735,35.17363861,34.2507342,0.397793407,122.8682226,9.95743E+13,89808248180,-68.16831774,31.83168226,0.409560742,20.8095396,0
106,0.016925344,314.8643378,1.342214075,94131221.3,99.37072327,11.03226609,1.329563548,739668.6002,44.02977464,19.22693946,1.469786776,41.11522083,2.63357E+15,4.61865E+11,-21.22705362,78.77294638,0.137050736,13.81525487,0
145,0.000354591,5017.299188,3.250046605,213364489.1,26.4849089,13.55102783,1.197704514,107835.5957,3.750834131,9.200912167,3.819245628,255.3934705,2.30205E+11,4318166948,-82.10823339,17.89176661,0.851311568,2.66764936,6.68E-29
143,0.034012534,1202.391118,3.184725194,162702651.6,29.3044487,0.818296723,4.601550536,207146.8975,22.29538676,69.45740478,1.179544488,123.7624383,1.94039E+14,1.25368E+11,-91.93335432,8.066645678,0.412541461,12.09172848,0.000171991
129,0.041271995,5398.235635,2.493532755,238437049,36.00296486,6.840993139,0.539218218,224929.6559,30.35876102,42.20194367,1.200462755,232.0403187,3.57257E+13,53793899905,-87.30942192,12.69057808,0.773467729,24.12884462,5.44E-10
130,0.007330415,927.0510238,2.501292151,286026024.6,97.77991871,11.20347503,7.506446048,89276.40656,33.81383929,74.91814037,8.711386455,96.30836826,8.87467E+13,84784941539,-7.75719424,92.24280576,0.321027894,32.23879344,0
133,0.007983317,4166.579323,2.662591686,61267320.12,98.94597304,8.749436949,5.921730994,757761.8904,49.80979562,20.35414381,3.843876269,210.6551634,9.23598E+12,27351680676,-15.8222809,84.1777191,0.702183878,10.17237564,0
108,0.039504162,1207.20433,1.438428197,120359552.7,81.54043747,2.627492462,8.355388688,981904.8795,34.13459802,61.07112331,3.633594297,83.34210814,7.38015E+14,2.44498E+11,-45.03187004,54.96812996,0.277807027,13.69474983,0
145,0.030814537,437.4918821,3.286029865,116278247,66.61518387,5.107381298,4.48182808,789477.899,31.00770565,10.63095344,2.409620894,75.83169232,7.64222E+14,2.48801E+11,-59.1565648,40.8434352,0.252772308,12.01840552,0
120,0.002243028,4724.765018,2.046926312,70819388.22,56.80563177,4.766615625,7.286310045,867600.364,49.48670762,8.077561572,4.612024432,196.684985,3.18814E+12,16069819766,-63.01506949,36.98493051,0.655616617,11.68206119,0
119,0.03112735,4637.398048,1.957846321,248781847.1,97.35587611,3.920203698,5.021171488,55707.27732,3.033407019,12.00598653,5.364584115,190.5708551,4.86394E+13,62767788521,-12.64155012,87.35844988,0.635236184,2.515522004,0
125,0.015445886,2179.876549,2.297294263,235167250.1,72.60605226,5.147033303,2.928121383,161976.4656,3.721844808,72.80111705,3.763669698,141.5318747,5.89204E+13,69083686724,-47.03955724,52.96044276,0.471772916,2.917520029,0
102,0.018436258,3793.236774,1.117414917,160794877.1,95.02571155,7.722799327,9.740500217,581069.3223,28.03412632,59.00577619,3.544276648,130.2093599,9.03155E+13,85531002079,-23.02518102,76.97481898,0.4340312,15.02581299,0
108,0.038486571,3008.598971,1.415708422,175198110,38.48957195,12.82303537,10.10153852,978975.4406,17.93323072,14.93675027,6.303840153,130.5266088,1.87166E+14,1.23128E+11,-79.37606742,20.62393258,0.435088696,10.47289376,1.90E-52
136,0.04054676,4606.110058,2.845084041,46076917.26,40.0397313,11.13048994,12.43847539,677677.2845,4.834875687,34.62949896,8.547990308,228.9521366,3.65374E+13,54401579041,-62.38561924,37.61438076,0.763173789,0.742587223,0
104,0.020017831,1701.987178,1.20699667,179986985.1,86.92521347,12.52874556,13.12127675,405429.8591,15.3224448,68.73174088,7.900398639,90.64861513,2.90636E+14,1.53432E+11,-20.79208988,79.20791012,0.30216205,9.192802151,0
130,0.047357647,2828.307288,2.507880274,243662211.5,23.48694285,13.25405617,10.56692857,188841.8402,33.71772437,25.71069505,1.067582402,168.4405658,1.07168E+14,93169872275,-82.05398952,17.94601048,0.561468553,27.38578429,3.06E-29
112,0.020323136,2621.525432,1.613372774,184933444.9,95.13350752,6.242256841,10.3124713,195193.9097,44.03074818,82.91373411,5.870778033,130.0691779,9.98811E+13,89946495753,-15.56558779,84.43441221,0.433563926,27.14252647,0
119,0.038591802,1911.737556,1.973239035,101632719.9,55.67269192,5.19039426,0.85013498,394615.5422,4.716223833,82.31425122,0.063428513,122.8383518,2.25169E+14,1.35051E+11,-66.45512253,33.54487747,0.409461173,1.597742186,0
114,0.024193863,4813.965894,1.721734342,210238033.5,93.37724907,0.864350725,1.646688622,728119.6875,27.00725312,49.76107431,5.697825996,182.0809754,4.33438E+13,59252439334,-43.91418177,56.08581823,0.606936585,18.92650596,0
117,0.044876616,896.5749153,1.889181791,127601876.1,40.31135099,13.95737433,12.18844066,80228.32647,14.80577824,56.87768422,4.1791823,82.31143309,8.70273E+14,2.65504E+11,-49.85071889,50.14928111,0.274371444,6.297483601,0
135,0.045388062,808.1971448,2.797614763,177115786.8,74.43630137,0.987345269,3.494268924,859568.7119,33.36630816,58.7896518,4.420017471,95.1004577,5.70702E+14,2.15004E+11,-60.83703086,39.16296914,0.317001526,19.69899974,0
114,0.00437084,3115.734581,1.742804289,161642648.1,53.45876098,11.11703273,5.333475903,944473.8639,27.47257472,23.2621612,5.292230471,147.3786361,1.47665E+13,34584472428,-69.86983741,30.13016259,0.49126212,14.80246576,0
128,0.046824667,3550.811348,2.416011601,132917250.3,66.41232672,5.671624567,2.179460305,894375.6375,46.3355503,32.87892499,6.683898432,185.2436386,7.96637E+13,80329094777,-63.34280358,36.65719642,0.617478795,20.52931312,0
123,0.041276742,1051.749354,2.190126005,224097054.7,55.39352438,14.23171162,2.927279529,917375.5639,1.884194347,12.23469994,6.565120224,95.98882459,5.0473E+14,2.02196E+11,-69.8113398,30.1886602,0.319962749,1.407474679,0
133,0.039565536,2110.483471,2.659177913,268646550.2,97.04040556,6.294030314,11.63125853,64572.31545,23.50186375,83.23842075,0.400311284,149.8285825,1.27218E+14,1.01512E+11,-5.923047146,94.07695285,0.499428608,21.04564873,0
146,0.010045567,5111.498188,3.342074348,31407379.99,72.2894858,12.24912527,3.927894293,978902.7002,9.637977768,65.14644948,6.628449477,261.4039554,6.08211E+12,22195732150,-37.39310834,62.60689166,0.871346518,1.0090121,0
136,0.04025596,1332.487465,2.831430243,282076460.2,32.61870718,4.239822482,6.735524494,398039.2591,26.83908543,4.17206397,7.468343826,122.846983,2.34829E+14,1.37917E+11,-93.51598993,6.484010069,0.409489943,25.23558071,0.001425197
110,0.042506637,3609.479431,1.537350946,168109086.7,91.87092297,4.486330759,2.275070596,875817.0624,42.6789672,49.44487051,0.61355362,148.9837121,1.39013E+14,1.06114E+11,-40.83195649,59.16804351,0.496612374,23.91574067,0
101,0.014457517,3997.066577,1.077957838,219197607.7,36.46267643,8.932791148,10.16894859,227468.4272,45.56582639,30.87663613,2.906519406,131.2809086,6.91043E+13,74816083731,-74.49491152,25.50508848,0.437603029,33.29306712,7.95E-157
113,0.047613004,2420.446848,1.655660111,261018632.9,43.44445894,14.96973951,10.92404601,474199.4555,19.91158316,73.37590894,7.128576691,126.6086458,2.53718E+14,1.43357E+11,-68.61859578,31.38140422,0.422028819,17.32431405,0
129,0.002493007,5062.702803,2.487694827,156117996.9,19.19113282,7.76358627,5.425384768,91956.16919,40.58902616,30.94200791,4.437961341,224.4500797,2.38441E+12,13897369717,-86.86476196,13.13523804,0.748166932,21.12225821,6.99E-11
102,0.007495463,3978.209713,1.128564534,255442999.8,90.99698678,14.04462955,11.77119969,88072.197,14.02540374,57.97351121,6.254019619,134.0099458,3.36824E+13,52232902068,-6.334029697,93.6659703,0.446699819,11.94230401,0
124,0.026879057,2473.334807,2.240915618,77957351.25,35.75008209,11.79374742,3.598599779,946112.2957,0.315247316,14.91663001,4.520842268,148.8964015,8.80597E+13,84456132684,-82.31775493,17.68224507,0.496321338,0.081919486,1.24E-27
129,0.028789624,3074.840754,2.492107122,72975234.31,33.30258561,11.93796471,10.37855793,820076.2819,42.76195288,50.28799407,8.804002048,175.0752129,5.802E+13,68553791433,-76.02567573,23.97432427,0.583584043,10.40187844,6.37E-111
116,0.032257504,3740.419981,1.835609727,207517269.6,92.82363382,6.539399837,10.94946872,553334.7422,5.97061212,26.44971593,8.425737656,165.7220722,7.66488E+13,78794395678,-26.99253029,73.00746971,0.552406907,4.130017083,0
138,0.000848456,3198.234784,2.927280509,264938611.5,82.49741762,5.798133753,14.52986067,549185.2649,0.880556168,14.83995801,2.530307177,193.5162045,1.26617E+12,10127196954,-36.53605961,63.46394039,0.645054015,0.777644428,0
105,0.048018339,4745.088255,1.266495633,270955067.9,22.69710294,2.878827121,3.484824978,761316.8876,17.68988317,55.73332322,3.472963396,155.0436526,1.39335E+14,1.06236E+11,-113.3326888,-13.3326888,0.516812175,15.97721165,0.38029516
103,0.002229405,1927.841888,1.187844454,203809923.8,79.23920535,14.459119,1.405657201,374585.3425,18.96899948,57.477708,3.882113981,95.70739355,2.75023E+13,47198337016,-38.65572956,61.34427044,0.319024645,12.88690113,0
136,0.007153098,1620.083111,2.820471891,171882092.2,92.17297882,14.39090419,3.945531334,773775.8121,3.861008539,88.5018403,0.937838996,135.1946578,3.13063E+13,50356815813,-28.07169027,71.92830973,0.450648859,2.212127418,0
124,0.000700726,1155.516164,2.238728291,119476133.7,17.06600964,11.20601601,1.842932949,510757.961,40.70913232,60.21954537,3.636674522,101.7228927,7.19959E+12,24148852855,-101.6991565,-1.69915649,0.339076309,16.21256578,0.122426997
134,0.028342922,204.9902446,2.721005991,294600112.2,84.26934954,4.443786748,2.545414627,656021.5328,20.27963651,46.41389447,6.973630391,47.23471959,2.90855E+15,4.85379E+11,-50.56865813,49.43134187,0.157449065,19.91461064,0
121,0.046613344,233.2323937,2.087068347,116317835.4,59.26780467,3.677693105,5.011717678,966587.9776,24.49618069,82.13587588,7.622066533,44.12581767,5.86743E+15,6.89392E+11,-69.16472756,30.83527244,0.147086059,9.497809044,0
112,0.033297358,4698.427988,1.616005083,230930249,70.22777044,14.82915364,6.209861201,497749.7796,13.2312634,74.54527368,7.975194754,174.2720116,6.80366E+13,74235887292,-46.04724172,53.95275828,0.580906705,10.1849965,0
140,0.041132873,3663.644597,3.047755794,173635086,54.3568905,0.998142227,13.55586339,447484.4268,25.57533762,49.38716506,0.131031002,211.3375882,4.71275E+13,61784549532,-65.00160113,34.99839887,0.704458627,14.80258649,0
139,0.00066406,3567.214511,2.998539697,194298332.5,72.80227764,12.65346438,2.934236573,910461.7152,38.33656953,46.021417,7.099254349,206.8471351,8.11474E+11,8107368860,-52.66882564,47.33117436,0.68949045,24.82910511,0
134,0.027100765,3319.456579,2.736741177,136239748.7,13.06880755,5.331870007,14.57638464,907451.4702,45.30913578,84.77722671,4.52364916,190.6252188,4.23113E+13,58542426914,-104.9696716,-4.96967165,0.635417396,20.5763509,0.212420037
113,0.022978149,4585.934162,1.680362843,290502243.9,78.64360509,6.283045796,12.15229815,992797.7668,48.52648004,55.54143396,1.855432303,175.5680309,4.59192E+13,60987361182,-48.22544562,51.77455438,0.58522677,46.99017113,0
129,0.024948397,2593.961132,2.475576667,184354228,13.00093281,12.47966473,13.22207085,573319.8493,21.33619623,64.24012523,4.488705203,160.2691443,6.55404E+13,72861302106,-97.88252222,2.11747778,0.534230481,13.11139328,0.035566068
118,0.003610659,4700.348063,1.902434742,283202660.2,50.9769863,1.35904524,13.94165985,377048.464,49.50169294,7.801113793,7.5983442,189.125413,5.77235E+12,21623146951,-70.3963877,29.6036123,0.630418043,46.73003709,0
104,0.034221768,1941.643696,1.228955183,32049682.37,23.58684938,5.312545178,11.29861796,278370.56,14.74778559,64.64750591,3.90824431,97.69735073,3.9689E+14,1.79299E+11,-74.91511714,25.08488286,0.325657836,1.575539479,1.41E-142
145,0.025161021,5004.293816,3.293283939,184621057.5,84.12168496,14.28036416,11.83169747,82391.5391,0.348796764,23.8213658,8.914149725,256.7532703,1.60767E+13,36086156854,-9.513719403,90.4862806,0.855844234,0.214650758,0
106,0.038257442,3773.049035,1.342046577,223640460.2,38.22948183,10.48598869,6.567274449,740392.193,38.38085219,10.39841309,5.550148662,142.3180599,1.43533E+14,1.07825E+11,-85.20168819,14.79831181,0.474393533,28.61170483,3.92E-15
147,0.024264532,1389.499357,3.375593385,231171646.2,50.86841901,11.32408747,7.65675352,271802.365,8.921782427,76.46994979,4.407873022,136.9727687,1.02114E+14,90946310636,-62.21868493,37.78131507,0.456575896,6.874877103,0
122,0.007469082,3046.494492,2.115014432,274343758.1,48.58756672,11.36257951,13.9872814,626308.841,2.622741906,62.2071978,2.654003951,160.541332,1.95219E+13,39765257202,-66.86843388,33.13156612,0.535137773,2.398442903,0
109,0.032412848,2878.832001,1.462832322,31188434.43,79.52517691,0.908551247,5.673838673,920762.7471,46.20044613,36.6807881,0.099459564,129.7882661,1.60334E+14,1.13961E+11,-39.15944847,60.84055153,0.432627554,4.803065283,0
127,0.008619318,745.5157385,2.354752368,30089143,53.30299238,3.048113899,0.629206096,952702.927,39.59054152,38.82750536,5.49493521,83.79749283,1.58415E+14,1.13277E+11,-68.27122298,31.72877702,0.279324976,3.970818218,0
143,0.043619728,3193.120448,3.18236459,157511134.4,81.00625015,7.368948841,11.44131578,54189.62728,5.133240077,17.740595,5.197459917,201.6102522,5.75653E+13,68284642285,-14.91222269,85.08777731,0.672034174,2.695141559,0
136,0.030655812,1700.527582,2.830562216,37909300.35,16.61574491,5.522253487,8.597362676,351221.2798,38.84550762,0.859589592,4.651329197,138.7580502,1.24095E+14,1.00258E+11,-87.85535973,12.14464027,0.462526834,4.908686719,5.18E-09
140,0.007860194,283.630992,3.01640287,293123789.5,27.24345711,6.163684397,12.22313944,845509.128,42.19998487,31.44232256,4.839340086,58.49941327,4.24614E+14,1.85456E+11,-98.3572954,1.642704602,0.194998044,41.23273161,0.043758952
132,0.048116903,5122.794595,2.646958417,89957597.13,59.63808247,11.72171068,1.133268999,559622.9451,45.26508326,13.35729237,7.59170134,232.893317,4.11948E+13,57764866467,-57.64979403,42.35020597,0.776311057,13.57312708,0
134,0.025918273,3464.406503,2.730691411,157619476.9,95.23794923,0.220188526,9.318479857,817133.2968,27.18470337,37.95541161,2.851829322,194.5273768,3.80785E+13,55537000003,-33.52562718,66.47437282,0.648424589,14.28279575,0
142,0.003644923,4735.485313,3.122989129,46507160.1,16.7282062,9.907378895,3.71558832,860657.1187,35.17060353,75.04425791,4.952285496,243.218989,2.73976E+12,14896986254,-97.8000153,2.199984701,0.810729963,5.452282964,0.03423836
112,0.031341645,3651.026371,1.624170022,170953072.4,13.87757945,0.001653477,13.54902892,470494.9089,38.11196395,10.32789271,6.119528633,154.0115266,9.27851E+13,86692501972,-106.7845639,-6.784563926,0.513371755,21.71785777,0.258631514
124,0.012659945,1928.354954,2.223562409,132588153.8,24.08956074,0.945877884,1.648649096,391033.7911,34.43194676,8.257824192,1.888370342,130.9628587,6.09542E+13,70265829341,-103.7144815,-3.714481513,0.436542862,15.21756084,0.178231066
111,0.040184673,2769.002903,1.553023605,42058207.8,67.7037816,6.124291798,12.64603909,482661.6027,32.34168102,81.1891998,8.323374735,131.1537551,1.92635E+14,1.24914E+11,-35.77994678,64.22005322,0.437179184,4.534110469,0
149,0.040891104,3649.356759,3.46917002,120483552,45.9093625,12.6142278,1.32831378,670155.4425,27.37796264,67.06256062,6.634102723,225.0354555,3.88054E+13,56064567146,-74.39435115,25.60564885,0.750118185,10.99531395,1.91E-160
147,0.048947368,5185.402304,3.360148349,135687725.5,84.29971415,2.174936483,0.376460332,398801.1952,23.95977271,4.776287906,0.479658601,263.9978863,2.87703E+13,48274132375,-43.91901831,56.08098169,0.879992954,10.83682354,0
101,0.025093477,1370.56141,1.098567028,297278802.6,16.47398363,8.319321137,3.525891451,786238.8743,49.80625098,7.161343673,7.785960281,77.60550432,5.8063E+14,2.16866E+11,-115.1593619,-15.1593619,0.258685014,49.35447552,0.402487129
135,0.022747844,4725.00114,2.763937931,86129185.42,27.67726781,10.1775784,4.995668114,908793.154,16.87803902,61.64318053,8.368831308,228.5573003,2.06049E+13,40853376346,-91.1259824,8.874017598,0.761857668,4.845639174,4.28E-05
146,0.03767378,4990.096071,3.313120794,177090496.1,37.00237649,3.442993263,9.397931577,318195.6421,4.413438522,33.33097819,7.143030434,257.1598029,2.39577E+13,44051982139,-81.27867731,18.72132269,0.857199343,2.605260059,1.44E-34
109,0.006623533,3620.573364,1.451438363,296575198.3,66.4057078,7.684953829,1.97586896,966740.162,38.25184825,65.1755966,3.836021415,144.9832966,2.35045E+13,43633331235,-69.18655022,30.81344978,0.483277655,37.81516493,0
128,0.027345776,5028.908521,2.419863076,243845186.1,71.66554213,13.67110925,6.559949004,641588.9844,10.69121889,36.40086624,8.949392097,220.628829,2.75372E+13,47228289221,-48.09501033,51.90498967,0.73542943,8.690007537,0
145,0.02731238,2149.146494,3.288720744,298209225.2,21.17829646,7.68342788,3.063954032,884260.3327,26.63466798,87.10080186,1.119923095,168.1421144,6.21364E+13,70943971535,-112.600535,-12.60053498,0.560473715,26.47567901,0.370132061
101,0.004473656,5146.334334,1.084864946,291440545,94.94242381,2.359845927,12.82954982,148720.6135,4.79007583,62.4974951,4.829452572,149.4399909,1.4497E+13,34267429789,-18.71079221,81.28920779,0.498133303,4.653407701,0
134,0.020899204,3795.324754,2.743550668,162175676.4,40.69397217,9.41721445,0.674497619,288924.1802,30.96419304,4.195418836,1.533517237,204.0849408,2.65897E+13,46408647979,-78.73389691,21.26610309,0.680283136,16.7387965,1.80E-60
114,0.04266424,227.7891383,1.743372518,218021479.5,74.18518867,8.8830027,5.3390659,354968.1255,47.2003702,29.74515974,3.954139226,39.85580629,7.28795E+15,7.68325E+11,-45.47070452,54.52929548,0.132852688,34.30231514,0
146,0.042807681,4897.206419,3.310990488,59819644.27,57.17869471,0.404321397,9.4706112,337681.0436,36.13523563,50.72455675,8.34681876,254.6731542,2.80277E+13,47647111861,-55.15757185,44.84242815,0.848910514,7.205323137,0
